,id,text,author_id,lang,withheld,geo
6,1389457910493638657,RT @moderndravid: நாடு முழுக்க vaccine கிடைக்கலன்னு எல்லாரும் சொல்லிட்டு இருந்தா அந்த நேரத்திலும் குஜராத்க்கு மட்டும் அதிக vaccine சப்ளை ப…,1177528432474804225,ta,,
7,1389457909797593088,"RT @0x543211: @AP The viral spike protein used in all different versions of the vaccine (mRNA or not) itself may be dangerous.

https://t.c…",3477964394,en,,
8,1389457909201899521,Michel Barnier admits EU bureaucracy slowed Covid vaccine roll-out https://t.co/1RJSVilWvg via @MailOnline,1936911378,en,,
9,1389457908962713600,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,991236137854296064,th,,
0,1389457908157468675,RT @Article14live: #Modi govt says there were no warning from scientists about #COVID19 surge. But @UMich prof @BhramarBioStat raised alarm…,149480922,en,,
1,1389457907612372994,New Zealand fires nine border workers who refused Covid vaccine https://t.co/JSAFPUXg6X via @yahooNewsUK,1255756502587133952,en,,
2,1389457907205369857,"RT @Singh29271054: The most incompetent, inefficient, clueless, lazy dr in your neighborhood. What is their action plan to improve O2 suppl…",1325560736995708928,en,,
3,1389457906936926209,"Developing a live attenuated vaccine for SARS-CoV-2, amenable to intranasal delivery.
Thanks 🙏🏻 @Daoyu15 

https://t.co/xEqEZ2hDu3",2349326671,en,,
4,1389457906874060802,RT @Indian3131: During this crisis the #BJP  focussed on elections while the country begged for vaccines. Without vaccines this pandemic ca…,4351546289,en,,
5,1389457906727366657,Received orders for 26 crore COVID-19 vaccine doses from Centre: Adar Poonawalla https://t.co/yNkXBNT5iB,754276593648881664,en,,
6,1389457906370711555,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,1400988224,th,,
7,1389457906299514882,"RT @cnni: There have been more Covid-19 cases reported worldwide in the past two weeks than in the first six months of the pandemic, the Wo…",2187219959,en,,
8,1389457904772648963,"RT @sunil28474739: When the situation in Rajasthan was uncontrollable, why did the Gehlot government give 10 thousand Remedesivir injection…",1265592953034153985,en,,
9,1389457903963107332,RT @abzkagzi: @SSRSpeaks @sandygrains He also invented Machine Learning based vaccines which kept updating itself from new mutants.,1294662743182778369,en,,
0,1389457903577452544,"RT @nicktolhurst: The world gets Prince Harry with cheering standing ovations calling for vaccine equity....

...and somewhere on Brexit-is…",20134837,en,,
1,1389457902453157899,"RT @Thomas1774Paine: Biden Is Sowing Skepticism In The Vaccines By Wearing A Mask Outside, Giroir Says. https://t.co/DfrnT8ftTE",16272232,en,,
2,1389457902428049408,"what we need: a safe &amp; equitable vaccine policy 
what we get: business majors crying about poonawala not being respected for bearing riSk 😭😭",1291718605520830464,en,,
3,1389457901811609601,@GarysBlues Joey will not get his wish. The Patriot movement is growing; and it is becoming more and more apparent that the official Patriot position is voluntary with informed consent and not mandatory vaccines.,1126750778406739969,en,,
4,1389457901459099649,RT @means_tv: Oxford University planned to release its COVID-19 vaccine for free but was urged to reconsider by the Bill and Melinda Gates…,196492103,en,,
5,1389457900611981314,"RT @capt_amarinder: Our vaccine stocks stand depleted at less than 50,000. Centre’s allocation for May 1-15 is only 6 lakh doses, i.e. @40K…",778781602084229122,en,,
6,1389457900595257347,"RT @QuintFit: “In every person that the virus infects, the virus has an opportunity to change,” says Dr @GKangInd to @DevinaB21.

https://t…",1074580740,en,,
7,1389457900301606916,RT @CarolNTx3: @rising_serpent Not me. I don't care about what others say. I simply think the vaccine has more risk than benefits. And if t…,3951703875,en,,
8,1389457899777236993,RT @danielmarans: It turns out that Congressional Dems in the top 25 list of pharmaceutical PAC recipients aren't eager to waive the COVID-…,1225979317,en,,
9,1389457899647275011,"@thierrycogne @DesaccordFI Je vaccine cet après midi, avec mon épouse... et vendredi. Vive la retraite 😀",594324317,fr,,
0,1389457899378851840,"I m facing this issue from long time. In my mobile there are no any vaccine center show but in my friend's mobile are available and show vaccine center, we are living in same location but I didn't got vaccine center. Kindly help me sir. @SehhatyApp @SaudiMOH
 @Tawakkalna_care https://t.co/5gwrswIA8S",902455027611996160,en,,
1,1389457898644795393,@drharshvardhan @MoHFW_INDIA @PMOIndia But no vaccine available for 18+.,942371803376140288,en,,
2,1389457898368028676,"@rox961 Vaccinations are going well, but still slow. Pace is doubling every month as we get access to more vaccines. AZ and Janssen stops put a dent in the plans.

Looking to have every adult vaccinated with one dose by July.",9786032,en,,
3,1389457898179231744,RT @SauravS_13: Poonawalla said he had not expanded capacity earlier because of lack of orders. Severe vaccine shortage would continue thro…,28293574,en,,
4,1389457897860616193,"RT @nytimes: Denmark won't use the Johnson &amp; Johnson vaccine, officials announced Monday, saying the country could make adequate progress w…",1228289864124289024,en,,
5,1389457897067794433,"RT @ChitnisPurva: Drive in vaccination centre in Mumbai for senior citizens and specially abled people. 

Location- Dadar

@DighavkarKiran…",1386878559851974670,en,,
6,1389457896769867779,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,1214498281432047616,th,,
7,1389457896161742850,"RT @FaheemYounus: How Vaccine Can Liberate You

See the right side of the graphic https://t.co/YoSw3Pm3lI",796697219235803136,en,,
8,1389457895583059972,"RT @weaponizedword1: ""3 weeks since 33-year-old Rachael Cecere got the first dose of the Pfizer vaccine. She was paralyzed from the neck do…",112248241,en,,
9,1389457894391832577,"Just learned that despite being deep in crisis, India hasn't even approved Pfizer vaccine yet.

Holy crap, the fuck-ups just keep piling on. So many other trustworthy countries consider it safe, just use it!

Damn.",14651595,en,,
0,1389457894366613504,"Denmark Ditches J&amp;J COVID Vaccine, Says Benefits ‘Do Not Outweigh Risk’ of Blood Clots

https://t.co/lSOYX27AA2",3374551116,en,,
1,1389457894232395776,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",1012179968283963392,th,,
2,1389457894148612098,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,97876456,th,,
3,1389457893951410176,@MSNBC My red state is totally open no masks no lock downs. and the vaccine is not FDA Approved yet and do not know all the side effects and all the long terms effects 5 years down the road. Tell us all that. Otherwise not going to take it.,763376117428301824,en,,
4,1389457893758431234,"They cannot arrange nation-wide oxygen drive or vaccine drive.

#ConvictModi #ResignModi",343912171,en,,
5,1389457893737385988,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",1304771473484046336,th,,
6,1389457893670408193,"RT @khan_IIII: Hospital beds are running short and so are vaccine doses. Although the government has halted all vaccine exports, many state…",1360181433717972992,en,"{'copyright': False, 'country_codes': ['IN']}",
7,1389457893469065216,"RT @GravelInstitute: Here's Joe Biden in 2020 explicitly promising that he would waive vaccine patents as President.
https://t.co/HZCvjpJD3D",707403201797087232,en,,
8,1389457892743340034,"RT @indianraaja: India has approx 80 Cr adult population &amp; to fully vaccinate them all, we need to administer 160 Cr vaccines. At the curre…",1387363470102843393,en,,
9,1389457892495953921,"RT @yashar: Ugh 

https://t.co/CTBCsBBxn6 https://t.co/2TB7gy8flV",3017027995,und,,
0,1389457892470886406,"RT @WSJ: Airlines are battling a scourge of passengers traveling with falsified Covid-19 health certificates, with test results easy to man…",274330940,en,,
1,1389457892357644288,RT @Cernovich: Bill Gates deserves all of the same privacy he would give those who aren’t going to take the vaccine.,2608363089,en,,
2,1389457892164599811,RT @ASCALON_dnity: อ้าว!! สรุปว่า...คนที่เป็นภูมิแพ้หรือแพ้ยาสามารถฉีดได้ตามปกติ แต่คนที่แพ้สารก่อภูมิแพ้บางชนิดเท่านั้นที่เมื่อฉีด mRNA va…,2396286092,th,,
3,1389457891262935040,"केंद्र ने कहा- राज्यों मुफ्त में दी गई वैक्सीन की 16 करोड़ से अधिक खुराकें, टीके की नहीं है किल्लत
#कोरोना_की_आड_मोदी_पर_वार
https://t.co/G90Fj5s4NG",981758436852420609,hi,,
4,1389457891015512064,"RT @Kisan_Thane: From doctors to courts, everybody is worried about Modi's policies.

After messing up with India's vaccine stockpile, the…",358698072,en,,
5,1389457890700763140,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",1879005684,th,,
6,1389457890591772672,"RT @BidenTracking: This is video of President Biden in 2020 promising that he would waive vaccine patents as president. 

It is day 104 of…",1371831320687431680,en,,
7,1389457890327425027,RT @Shehzad_Ind: Live at Jangpura Co-Ed school Delhi  for my vaccine first shot   Slot given was 9-11 am to get my first jab but guess what…,1196789810586718209,en,,
8,1389457889706876929,RT @RealJoelSmalley: https://t.co/SZPjzID1i9,25053770,und,,
9,1389457889388072965,"RT @sk_traza98: Modi is responsible for all these deaths

When our India is the largest producer of vaccines

So who took the vaccines from…",972517581688115201,en,,
0,1389457889266257920,"Boss, worry about the Covid pogrom running across the country.

The central government didn't order enough vaccines.

Declared a premature victory of the pandemic.

Has not been able to manage oxygen shortage.

Your ministers are more concerned with image and PR.

GET A GRIP. https://t.co/M3ncu9oo6m",430525944,en,,
